tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,usertype,birth year
1013,301,40.72217444,-73.98368779,415,40.7047177,-74.00926027,22946,Subscriber,1991
1115,301,40.72217444,-73.98368779,260,40.70365182,-74.01167797,19540,Subscriber,1986
217,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,21303,Subscriber,1960
216,301,40.72217444,-73.98368779,349,40.71850211,-73.98329859,14887,Subscriber,1989
409,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,20830,Subscriber,1987
191,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,23568,Subscriber,1978
528,301,40.72217444,-73.98368779,357,40.73261787,-73.99158043,23473,Subscriber,1972
324,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,23933,Subscriber,1986
1218,301,40.72217444,-73.98368779,334,40.74238787,-73.99726235,18704,Subscriber,1970
1017,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,16077,Subscriber,1992
575,301,40.72217444,-73.98368779,303,40.72362738,-73.99949601,20100,Subscriber,1988
323,301,40.72217444,-73.98368779,300,40.728145,-73.990214,16231,Subscriber,1977
221,301,40.72217444,-73.98368779,439,40.7262807,-73.98978041,22466,Subscriber,1974
862,301,40.72217444,-73.98368779,527,40.744023,-73.976056,15598,Subscriber,1985
1631,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,15761,Customer,
1511,301,40.72217444,-73.98368779,518,40.74780373,-73.9734419,17698,Customer,
896,301,40.72217444,-73.98368779,386,40.71494807,-74.00234482,22157,Subscriber,1978
370,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22708,Customer,
593,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,18779,Subscriber,1966
475,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,23095,Subscriber,1959
1005,301,40.72217444,-73.98368779,2009,40.71117444,-73.99682619,20203,Customer,
767,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,17431,Subscriber,1983
1252,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,22134,Subscriber,1960
434,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,22134,Subscriber,1984
401,301,40.72217444,-73.98368779,487,40.73314259,-73.97573881,23513,Subscriber,1985
854,301,40.72217444,-73.98368779,268,40.71910537,-73.99973337,16209,Subscriber,1956
328,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,24111,Subscriber,1960
545,301,40.72217444,-73.98368779,168,40.73971301,-73.99456405,22750,Subscriber,1992
874,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,19004,Customer,
873,301,40.72217444,-73.98368779,2012,40.739445,-73.976806,15235,Customer,
802,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,22804,Subscriber,1951
586,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,16273,Subscriber,1975
389,301,40.72217444,-73.98368779,445,40.72740794,-73.98142006,19133,Subscriber,1968
406,301,40.72217444,-73.98368779,302,40.72082834,-73.97793172,22608,Subscriber,1994
823,301,40.72217444,-73.98368779,347,40.728846,-74.008591,20656,Subscriber,1962
957,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,24139,Subscriber,1967
257,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,23863,Subscriber,1975
243,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,24111,Subscriber,1986
435,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,19374,Subscriber,1979
451,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,15877,Subscriber,1964
179,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,22607,Subscriber,1992
852,301,40.72217444,-73.98368779,2004,40.724399,-74.004704,19305,Subscriber,1954
1698,301,40.72217444,-73.98368779,2021,40.75929124,-73.98859651,15141,Subscriber,1982
347,301,40.72217444,-73.98368779,502,40.714215,-73.981346,22532,Subscriber,1977
476,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,15040,Subscriber,1986
471,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,22074,Subscriber,1988
608,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,23799,Subscriber,1981
1926,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,20791,Subscriber,1976
1098,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,19614,Customer,
220,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,24262,Subscriber,1984
357,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,15247,Subscriber,1968
717,301,40.72217444,-73.98368779,483,40.73223272,-73.98889957,17161,Subscriber,1958
238,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,15476,Subscriber,1986
691,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,21406,Subscriber,1965
756,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,22144,Subscriber,1969
245,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22812,Subscriber,1986
707,301,40.72217444,-73.98368779,532,40.710451,-73.960876,21796,Subscriber,1963
1083,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,22731,Subscriber,1976
593,301,40.72217444,-73.98368779,368,40.73038599,-74.00214988,22553,Subscriber,1970
500,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,22522,Subscriber,1997
2037,301,40.72217444,-73.98368779,3106,40.72325,-73.94308,17991,Subscriber,1987
975,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,22678,Subscriber,1971
443,301,40.72217444,-73.98368779,394,40.72521311,-73.97768752,21608,Subscriber,1967
430,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,18032,Subscriber,1983
363,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,22859,Subscriber,1984
908,301,40.72217444,-73.98368779,476,40.74394314,-73.97966069,19284,Subscriber,1989
208,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,14631,Subscriber,1989
182,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,23858,Subscriber,1968
650,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,23252,Subscriber,1992
373,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,23558,Subscriber,1985
263,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,18076,Subscriber,1976
333,301,40.72217444,-73.98368779,339,40.72580614,-73.97422494,19837,Subscriber,1998
79,301,40.72217444,-73.98368779,317,40.72453734,-73.98185424,16601,Subscriber,1989
204,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,16820,Subscriber,1974
458,301,40.72217444,-73.98368779,331,40.71173107,-73.99193043,22853,Subscriber,1992
353,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,18649,Subscriber,1968
163,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,18562,Subscriber,1989
2150,301,40.72217444,-73.98368779,332,40.71219906,-73.97948148,14788,Subscriber,1958
934,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,21204,Customer,
298,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,14970,Subscriber,1974
549,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,22167,Subscriber,1960
104,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,21606,Subscriber,1974
347,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,24349,Subscriber,1992
390,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,19775,Subscriber,1959
720,301,40.72217444,-73.98368779,472,40.7457121,-73.98194829,23035,Subscriber,1986
766,301,40.72217444,-73.98368779,168,40.73971301,-73.99456405,17228,Subscriber,1990
1111,301,40.72217444,-73.98368779,522,40.75714758,-73.97207836,14955,Subscriber,1976
278,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,22012,Subscriber,1982
1019,301,40.72217444,-73.98368779,337,40.7037992,-74.00838676,18291,Subscriber,1988
1169,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,19494,Customer,
660,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,17292,Subscriber,1991
1123,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,17265,Subscriber,1988
436,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,14891,Subscriber,1992
1372,301,40.72217444,-73.98368779,477,40.75640548,-73.9900262,17653,Subscriber,1990
730,301,40.72217444,-73.98368779,475,40.73524276,-73.98758561,19308,Subscriber,1983
1110,301,40.72217444,-73.98368779,517,40.751581,-73.97791,19814,Subscriber,1984
958,301,40.72217444,-73.98368779,224,40.71146364,-74.00552427,19465,Subscriber,1981
173,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,16200,Subscriber,1990
916,301,40.72217444,-73.98368779,315,40.70355377,-74.00670227,18241,Subscriber,1991
438,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,19412,Subscriber,1967
419,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,20008,Subscriber,1989
1223,301,40.72217444,-73.98368779,442,40.746647,-73.993915,15030,Subscriber,1979
652,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,21191,Subscriber,1990
891,301,40.72217444,-73.98368779,496,40.73726186,-73.99238967,19895,Subscriber,1987
511,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,17714,Subscriber,1988
566,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,14583,Subscriber,1972
667,301,40.72217444,-73.98368779,351,40.70530954,-74.00612572,23486,Subscriber,1990
404,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,15848,Subscriber,1989
1343,301,40.72217444,-73.98368779,442,40.746647,-73.993915,16330,Subscriber,1956
416,301,40.72217444,-73.98368779,335,40.72903917,-73.99404649,21202,Subscriber,1988
989,301,40.72217444,-73.98368779,505,40.74901271,-73.98848395,17382,Subscriber,1972
993,301,40.72217444,-73.98368779,376,40.70862144,-74.00722156,18704,Subscriber,1990
1030,301,40.72217444,-73.98368779,330,40.71450451,-74.00562789,16067,Subscriber,1992
505,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,21273,Subscriber,1990
614,301,40.72217444,-73.98368779,348,40.72490985,-74.00154702,19128,Subscriber,1990
722,301,40.72217444,-73.98368779,325,40.73624527,-73.98473765,17085,Subscriber,1986
608,301,40.72217444,-73.98368779,297,40.734232,-73.986923,17358,Customer,
848,301,40.72217444,-73.98368779,402,40.7403432,-73.98955109,15990,Subscriber,1986
1237,301,40.72217444,-73.98368779,526,40.74765947,-73.98490707,19649,Subscriber,1990
1073,301,40.72217444,-73.98368779,402,40.7403432,-73.98955109,21095,Customer,
1215,301,40.72217444,-73.98368779,521,40.75096735,-73.99444208,18563,Subscriber,1990
432,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,17945,Subscriber,1975
444,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,20315,Subscriber,1986
788,301,40.72217444,-73.98368779,472,40.7457121,-73.98194829,18692,Subscriber,1990
480,301,40.72217444,-73.98368779,475,40.73524276,-73.98758561,19116,Subscriber,1976
738,301,40.72217444,-73.98368779,503,40.73827428,-73.98751968,23764,Subscriber,1988
1220,301,40.72217444,-73.98368779,2008,40.70569254,-74.01677685,23436,Subscriber,1992
945,301,40.72217444,-73.98368779,435,40.74173969,-73.99415556,18433,Subscriber,1954
604,301,40.72217444,-73.98368779,151,40.7218158,-73.99720307,19765,Subscriber,1988
248,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,22617,Subscriber,1985
213,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,19759,Subscriber,1974
479,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,20952,Subscriber,1982
689,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,22358,Subscriber,1958
481,301,40.72217444,-73.98368779,375,40.72679454,-73.99695094,21388,Subscriber,1957
477,301,40.72217444,-73.98368779,336,40.73047747,-73.99906065,24248,Subscriber,1984
538,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,14659,Subscriber,1971
1637,301,40.72217444,-73.98368779,523,40.75466591,-73.99138152,22650,Customer,
233,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,22587,Subscriber,1980
744,301,40.72217444,-73.98368779,79,40.71911552,-74.00666661,23151,Subscriber,1983
606,301,40.72217444,-73.98368779,382,40.73492695,-73.99200509,22560,Subscriber,1981
1213,301,40.72217444,-73.98368779,403,40.72502876,-73.99069656,20008,Subscriber,1968
376,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,21468,Subscriber,1984
1667,301,40.72217444,-73.98368779,309,40.7149787,-74.013012,24271,Subscriber,1981
456,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,14916,Subscriber,1994
347,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,17896,Subscriber,1986
317,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,19425,Subscriber,1985
404,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,19725,Subscriber,1991
1057,301,40.72217444,-73.98368779,284,40.73901691,-74.00263761,22020,Subscriber,1979
605,301,40.72217444,-73.98368779,428,40.72467721,-73.98783413,22645,Subscriber,1962
137,301,40.72217444,-73.98368779,410,40.72066442,-73.98517977,24215,Subscriber,1985
743,301,40.72217444,-73.98368779,250,40.72456089,-73.99565293,19291,Subscriber,1964
595,301,40.72217444,-73.98368779,297,40.734232,-73.986923,23072,Subscriber,1956
532,301,40.72217444,-73.98368779,502,40.714215,-73.981346,18800,Subscriber,1976
1153,301,40.72217444,-73.98368779,302,40.72082834,-73.97793172,23188,Subscriber,1988
433,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,22885,Subscriber,1960
488,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22922,Subscriber,1985
802,301,40.72217444,-73.98368779,475,40.73524276,-73.98758561,14645,Subscriber,1983
621,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,19482,Subscriber,1981
531,301,40.72217444,-73.98368779,361,40.71605866,-73.99190759,22663,Subscriber,1969
439,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,19830,Subscriber,1988
431,301,40.72217444,-73.98368779,229,40.72743423,-73.99379025,14934,Subscriber,1994
243,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,23257,Customer,
401,301,40.72217444,-73.98368779,326,40.72953837,-73.98426726,17597,Customer,
1761,301,40.72217444,-73.98368779,3117,40.73564,-73.95866,22356,Subscriber,1971
234,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,22322,Subscriber,1953
517,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,22719,Subscriber,1967
438,301,40.72217444,-73.98368779,293,40.73028666,-73.9907647,23576,Customer,
622,301,40.72217444,-73.98368779,504,40.73221853,-73.98165557,17545,Subscriber,1995
259,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,17314,Subscriber,1985
2717,301,40.72217444,-73.98368779,334,40.74238787,-73.99726235,19636,Subscriber,1965
414,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,23073,Subscriber,1991
386,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,16611,Subscriber,1950
213,301,40.72217444,-73.98368779,341,40.71782143,-73.97628939,24241,Subscriber,1989
168,301,40.72217444,-73.98368779,393,40.72299208,-73.97995466,22710,Subscriber,1987
879,301,40.72217444,-73.98368779,167,40.7489006,-73.97604882,22596,Subscriber,1986
560,301,40.72217444,-73.98368779,294,40.73049393,-73.9957214,22442,Subscriber,1941
2010,301,40.72217444,-73.98368779,471,40.71286844,-73.95698119,22162,Customer,
604,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,16562,Customer,
661,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,17611,Customer,
384,301,40.72217444,-73.98368779,161,40.72917025,-73.99810231,22469,Subscriber,1991
2382,301,40.72217444,-73.98368779,522,40.75714758,-73.97207836,22070,Subscriber,1974
1259,301,40.72217444,-73.98368779,416,40.68753406,-73.97265183,23088,Subscriber,1990
560,301,40.72217444,-73.98368779,237,40.73047309,-73.98672378,19396,Subscriber,1981
100,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,16133,Subscriber,1981
1670,301,40.72217444,-73.98368779,401,40.72019576,-73.98997825,15921,Subscriber,1962
776,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,21998,Subscriber,1990
756,301,40.72217444,-73.98368779,128,40.72710258,-74.00297088,22759,Subscriber,1989
151,301,40.72217444,-73.98368779,432,40.72621788,-73.98379855,22184,Subscriber,1967
1046,301,40.72217444,-73.98368779,311,40.7172274,-73.98802084,15424,Subscriber,1978
1583,301,40.72217444,-73.98368779,153,40.75206231,-73.9816324,23392,Subscriber,1986
783,301,40.72217444,-73.98368779,358,40.73291553,-74.00711384,19811,Subscriber,1979
1022,301,40.72217444,-73.98368779,540,40.74311555,-73.98215353,17314,Customer,
213,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,23528,Subscriber,1986
330,301,40.72217444,-73.98368779,531,40.71893904,-73.99266288,21376,Subscriber,1992
302,301,40.72217444,-73.98368779,266,40.72368361,-73.97574813,20511,Subscriber,1990
269,301,40.72217444,-73.98368779,411,40.72228087,-73.97668709,19640,Subscriber,1983
696,301,40.72217444,-73.98368779,285,40.73454567,-73.99074142,23735,Subscriber,1978
682,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,16677,Subscriber,1990
538,301,40.72217444,-73.98368779,473,40.72110063,-73.9919254,22724,Subscriber,1977
413,301,40.72217444,-73.98368779,502,40.714215,-73.981346,18173,Subscriber,1970
1229,301,40.72217444,-73.98368779,540,40.74311555,-73.98215353,16815,Subscriber,1959
528,301,40.72217444,-73.98368779,307,40.71427487,-73.98990025,22440,Subscriber,1958
405,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,17902,Subscriber,1951
239,301,40.72217444,-73.98368779,511,40.72938685,-73.97772429,23738,Subscriber,1991
962,301,40.72217444,-73.98368779,383,40.735238,-74.000271,16176,Customer,
1426,301,40.72217444,-73.98368779,388,40.74971775,-74.00295035,17724,Subscriber,1984
297,301,40.72217444,-73.98368779,251,40.72317958,-73.99480012,23749,Subscriber,1989
1125,301,40.72217444,-73.98368779,301,40.72217444,-73.98368779,16677,Subscriber,1958
465,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,20559,Subscriber,1984
440,301,40.72217444,-73.98368779,356,40.71622644,-73.98261206,21654,Subscriber,1980
262,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,20589,Subscriber,1977
257,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22319,Subscriber,1981
285,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,22162,Subscriber,1977
282,301,40.72217444,-73.98368779,433,40.72955361,-73.98057249,23154,Subscriber,1975
977,301,40.72217444,-73.98368779,408,40.71076228,-73.99400398,22036,Subscriber,1992
2158,301,40.72217444,-73.98368779,150,40.7208736,-73.98085795,22741,Subscriber,1976
493,301,40.72217444,-73.98368779,296,40.71413089,-73.9970468,20557,Subscriber,1993
